ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
20715,ECE,4907,020,IND,1 - 3,Jundong Li,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Electrical and Computer Engineering Research Projects,,Open,0,30,0,"Under faculty supervision, students plan a project of at least one semester's duration, conduct the analysis or design and test, and report on the results. If this work is to be the basis for an undergraduate thesis, the course should be taken no later than the seventh semester. Prerequisite: Instructor permission.",,
21269,ECE,4907,021,IND,1 - 3,Amanda Watson,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Electrical and Computer Engineering Research Projects,,Open,0,30,0,"Under faculty supervision, students plan a project of at least one semester's duration, conduct the analysis or design and test, and report on the results. If this work is to be the basis for an undergraduate thesis, the course should be taken no later than the seventh semester. Prerequisite: Instructor permission.",,
21432,ECE,4907,022,IND,1 - 3,Caroline Crockett,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Electrical and Computer Engineering Research Projects,,Open,1,30,0,"Under faculty supervision, students plan a project of at least one semester's duration, conduct the analysis or design and test, and report on the results. If this work is to be the basis for an undergraduate thesis, the course should be taken no later than the seventh semester. Prerequisite: Instructor permission.",,
21451,ECE,4907,023,IND,1.5,Amanda Watson,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Electrical and Computer Engineering Research Projects,,Open,0,30,0,"Under faculty supervision, students plan a project of at least one semester's duration, conduct the analysis or design and test, and report on the results. If this work is to be the basis for an undergraduate thesis, the course should be taken no later than the seventh semester. Prerequisite: Instructor permission.",,
17732,ECE,4908,001,IND,1 - 3,Adam Barnes,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Electrical Engineering Projects,,Open,0,30,0,"Under faculty supervision, students plan a project of at least one semester's duration, conduct the analysis or design and test, and report on the results. If this work is to be the basis for an undergraduate thesis, the course should be taken no later than the seventh semester. Prerequisite: Instructor permission.",,
17795,ECE,4991,001,Lecture,4.5,Keith Williams,mowefr 12:00pm - 12:50pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Electrical Engineering Capstone,,Open,0,10,0,"Design, analysis and testing of an electrical system to meet specific needs, considering applicable standards, health, safety, welfare, and societal impacts as well as tradeoff and constraint considerations. Semester-long team project develops physical prototype (not simulation). Counts major design experience for students in ECE. Prerequisites (ECE 3430 or ECE 3502 ECR II) AND (ECE 3750 or ECE 2700) AND 4th year standing",,
16969,ECE,5260,001,Lecture,3,Robert Weikle,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Microwave Engineering I,,Open,8,25,0,"Design and analysis of passive microwave circuits. Topics include transmission lines, electromagnetic field theory, waveguides, microwave network analysis and signal flow graphs, impedance matching and tuning, resonators, power dividers and directional couplers, and microwave filters. Prerequisite: ECE 2600 or instructor permission.",,
16990,ECE,6265,001,Laboratory,1.5,Robert Weikle,we 9:00am - 10:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Microwave Engineering Laboratory,,Open,2,9,0,"Explores measurement and behavior of high-frequency circuits and components. Equivalent circuit models for lumped elements. Measurement of standing waves, power, and frequency. Use of vector network analyzers and spectrum analyzers. Computer-aided design, fabrication, and characterization of microstrip circuits. Corequisite: ECE 5260 or instructor permission.",,
16992,ECE,6265,002,Laboratory,1.5,Robert Weikle,th 9:00am - 10:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Microwave Engineering Laboratory,,Open,2,9,0,"Explores measurement and behavior of high-frequency circuits and components. Equivalent circuit models for lumped elements. Measurement of standing waves, power, and frequency. Use of vector network analyzers and spectrum analyzers. Computer-aided design, fabrication, and characterization of microstrip circuits. Corequisite: ECE 5260 or instructor permission.",,
16607,ECE,6332,001,Lecture,3,Benton Calhoun,tuth 11:00am - 12:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,VLSI Design,,Open,10,20,0,"Digital CMOS circuit design and analysis: combinational circuits, sequential circuits, and memory. Second order circuit issues. Global design issues: clocking and interconnect. Use of Cadence CAD tools. Semester long team research project investigating new areas in circuit design. Prerequisites: ECE 2630, ECE 2330.",,
16587,ECE,6435,001,Lecture,3,Todd Delong,mowefr 9:00am - 9:50am,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Computer Architecture and Design,,Open,5,20,0,"Integration of computer organization concepts such as data flow, instruction interpretation, memory systems, interfacing, and microprogramming with practical and systematic digital design methods such as behavioral versus structural descriptions, divide-and-conquer, hierarchical conceptual levels, trade-offs, iteration, and postponement of detail.  Design exercises are accomplished using a hardware description language and simulation.  Prerequisite by topic:  Digital Logic Design (ECE 2330 or equivalent), Introductory Computer Architecture (ECE 3330 or equivalent), Assembly Language Programming.",,No Cost Course Materials
17303,ECE,6435,600,Lecture,3,Todd Delong,tba,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Computer Architecture and Design,,Open,0,30,0,"Integration of computer organization concepts such as data flow, instruction interpretation, memory systems, interfacing, and microprogramming with practical and systematic digital design methods such as behavioral versus structural descriptions, divide-and-conquer, hierarchical conceptual levels, trade-offs, iteration, and postponement of detail.  Design exercises are accomplished using a hardware description language and simulation.  Prerequisite by topic:  Digital Logic Design (ECE 2330 or equivalent), Introductory Computer Architecture (ECE 3330 or equivalent), Assembly Language Programming.",,No Cost Course Materials
17138,ECE,6501,001,Lecture,3,Homa Alemzadeh,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Topics in Electrical and Computer Engineering,Advanced Embedded Systems,Open,3,10,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite: Instructor permission.,,
19628,ECE,6501,002,Lecture,3,Tom Fletcher,mowe 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Topics in Electrical and Computer Engineering,Geometry of Data,Open,5,15,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite: Instructor permission.,,
21259,ECE,6501,003,Lecture,3,Amanda Watson,tuth 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Topics in Electrical and Computer Engineering,Sensors and Ubiquitous Comp,Open,0,10,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite: Instructor permission.,,
19632,ECE,6502,001,Lecture,3,Qiaochu Zhang,mowe 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Special Topics in Electrical and Computer Engineering,Data Converters,Open,6,10,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite:  Instructor permission.,,
17009,ECE,6502,002,Lecture,3,Yixin Sun,tuth 12:30pm - 1:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Special Topics in Electrical and Computer Engineering,Network Security and Privacy,Open,13,15,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite:  Instructor permission.,,
17305,ECE,6502,003,Lecture,3,Mona Zebarjadi,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Special Topics in Electrical and Computer Engineering,SSDRenewable Energy Conversion,Open,0,25,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite:  Instructor permission.,,
17308,ECE,6502,004,Lecture,3,Mool Gupta,tuth 5:00pm - 6:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Special Topics in Electrical and Computer Engineering,Photovoltaics,Open,1,10,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite:  Instructor permission.,,
17489,ECE,6502,005,Lecture,3,Nikhil Shukla,mowe 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Special Topics in Electrical and Computer Engineering,Hardware for Modern Computing,Open,7,25,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite:  Instructor permission.,,
17492,ECE,6502,006,Lecture,3,Jundong Li,mowe 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Special Topics in Electrical and Computer Engineering,Machine Learning on Graphs,Open,13,20,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite:  Instructor permission.,,
17593,ECE,6502,007,Lecture,3,Gang Tao,tuth 3:30pm - 4:45pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Special Topics in Electrical and Computer Engineering,Adaptive Estimation & Control,Open,5,20,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite:  Instructor permission.,,
17609,ECE,6502,008,Lecture,3,Kevin Skadron,tuth 2:00pm - 3:15pm,***,01/12/2026 - 04/28/2026,,,,,,,,,,,,,Special Topics in Electrical and Computer Engineering,CPU/GPU Memory Systems,Closed,5,5,0,A first-level graduate course covering a topic not normally covered in the graduate course offerings. The topic will usually reflect new developments in the electrical and computer engineering field. Offering is based on student and faculty interests. Prerequisite:  Instructor permission.,,
