ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
20377,COMM,2001,510,SPS,0,,Th 7:00pm - 9:00pm,Contact Department,09/25/2025 - 09/25/2025,,Th 7:00PM - 9:00PM,Contact Department,11/13/2025 - 11/13/2025,,,,,,,,,Foundations of Financial Accounting,,Open,0,66,0,"This course introduces financial accounting, the role of accounting, and how economic transactions are identified and recorded in an accounting system. It covers the construction and analysis of basic financial statements and the accounting system's function in measuring, classifying, and reporting economic data. Students learn about financial statements, raising capital, business investments, accounting for inventory, and accounts receivable.",,
20378,COMM,2001,600,Lecture,3,Jill Mitchell,TuTh 3:30pm - 4:45pm,Shumway Hall Room 120A,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Foundations of Financial Accounting,,Open,0,66,0,"This course introduces financial accounting, the role of accounting, and how economic transactions are identified and recorded in an accounting system. It covers the construction and analysis of basic financial statements and the accounting system's function in measuring, classifying, and reporting economic data. Students learn about financial statements, raising capital, business investments, accounting for inventory, and accounts receivable.",,
20379,COMM,2001,610,SPS,0,,Th 7:00pm - 9:00pm,Contact Department,09/25/2025 - 09/25/2025,,Th 7:00PM - 9:00PM,Contact Department,11/13/2025 - 11/13/2025,,,,,,,,,Foundations of Financial Accounting,,Open,0,66,0,"This course introduces financial accounting, the role of accounting, and how economic transactions are identified and recorded in an accounting system. It covers the construction and analysis of basic financial statements and the accounting system's function in measuring, classifying, and reporting economic data. Students learn about financial statements, raising capital, business investments, accounting for inventory, and accounts receivable.",,
20381,COMM,2002,001,Lecture,3,William McCartney,TuTh 11:00am - 12:15pm,Robertson Hall 123,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Foundations of Finance,,Open,0,73,0,"This course introduces students to essential foundational concepts in financial economics. Students learn to value simple streams of future cash flows and apply this skill to more complicated settings, including valuing marketed securities like stocks and bonds, valuing projects within firms, and valuing firms as a whole. Along the way, they are introduced to the concepts of arbitrage absence and market efficiency and their impact on valuation.",,
20382,COMM,2002,002,Lecture,3,William McCartney,TuTh 12:30pm - 1:45pm,Robertson Hall 116,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Foundations of Finance,,Open,0,63,0,"This course introduces students to essential foundational concepts in financial economics. Students learn to value simple streams of future cash flows and apply this skill to more complicated settings, including valuing marketed securities like stocks and bonds, valuing projects within firms, and valuing firms as a whole. Along the way, they are introduced to the concepts of arbitrage absence and market efficiency and their impact on valuation.",,
20383,COMM,2002,003,Lecture,3,William McCartney,TuTh 3:30pm - 4:45pm,Robertson Hall 123,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Foundations of Finance,,Open,0,73,0,"This course introduces students to essential foundational concepts in financial economics. Students learn to value simple streams of future cash flows and apply this skill to more complicated settings, including valuing marketed securities like stocks and bonds, valuing projects within firms, and valuing firms as a whole. Along the way, they are introduced to the concepts of arbitrage absence and market efficiency and their impact on valuation.",,
20384,COMM,2002,004,Lecture,3,Gretchen Gamrat,TuTh 9:30am - 10:45am,Robertson Hall 123,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Foundations of Finance,,Open,0,66,0,"This course introduces students to essential foundational concepts in financial economics. Students learn to value simple streams of future cash flows and apply this skill to more complicated settings, including valuing marketed securities like stocks and bonds, valuing projects within firms, and valuing firms as a whole. Along the way, they are introduced to the concepts of arbitrage absence and market efficiency and their impact on valuation.",,
20387,COMM,2003,001,Lecture,3,To Be Announced,TuTh 8:00am - 9:15am,Robertson Hall 123,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Foundations of Information Systems,,Open,0,66,0,"This course examines the critical role of information systems in modern organizations. It covers fundamental concepts (hardware, software, data, processes, and people) and explains how information systems generate organizational value. Through case discussions and hands-on practice with tools and frameworks, students gain a foundational understanding of information systems and their fit within broader organizational systems.",,
20388,COMM,2003,002,Lecture,3,David Schuff,TuTh 2:00pm - 3:15pm,Robertson Hall 123,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Foundations of Information Systems,,Open,0,66,0,"This course examines the critical role of information systems in modern organizations. It covers fundamental concepts (hardware, software, data, processes, and people) and explains how information systems generate organizational value. Through case discussions and hands-on practice with tools and frameworks, students gain a foundational understanding of information systems and their fit within broader organizational systems.",,
17838,COMM,2730,001,Lecture,3,Dorothy Kelly,MoWe 8:00am - 9:15am,Robertson Hall 258,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Personal Finance,,Open,0,50,0,"An introduction to personal finance, focusing on financial decision-making and financial wellbeing. Students will develop the knowledge and skills to analyze common financial situations and develop a financial plan. Topics include short-, intermediate-, and long-term planning; budgeting; taxes; credit; debt; insurance; stocks, bonds, and mutual funds; diversification; 401(k)s, IRAs, and HSAs. Prerequisite: Non-Commerce students, 4th Year.",,
17944,COMM,2730,002,Lecture,3,Dorothy Kelly,MoWe 11:00am - 12:15pm,Robertson Hall 258,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Personal Finance,,Open,0,50,0,"An introduction to personal finance, focusing on financial decision-making and financial wellbeing. Students will develop the knowledge and skills to analyze common financial situations and develop a financial plan. Topics include short-, intermediate-, and long-term planning; budgeting; taxes; credit; debt; insurance; stocks, bonds, and mutual funds; diversification; 401(k)s, IRAs, and HSAs. Prerequisite: Non-Commerce students, 4th Year.",,
17867,COMM,3110,100,Lecture,3,Ann Backof,TuTh 11:00am - 12:15pm,Cobb Hall Room 370,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
20360,COMM,3110,110,SPS,0,,Th 7:00pm - 8:30pm,Contact Department,09/18/2025 - 09/18/2025,,Th 7:00PM - 8:30PM,Contact Department,11/13/2025 - 11/13/2025,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
17865,COMM,3110,200,Lecture,3,Ann Backof,TuTh 2:00pm - 3:15pm,Robertson Hall 116,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
20361,COMM,3110,210,SPS,0,,Th 7:00pm - 8:30pm,Contact Department,09/18/2025 - 09/18/2025,,Th 7:00PM - 8:30PM,Contact Department,11/13/2025 - 11/13/2025,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
17863,COMM,3110,300,Lecture,3,Katie McDermott,TuTh 11:00am - 12:15pm,Robertson Hall 225,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
20363,COMM,3110,310,SPS,0,,Th 7:00pm - 8:30pm,Contact Department,09/18/2025 - 09/18/2025,,Th 7:00PM - 8:30PM,Contact Department,11/13/2025 - 11/13/2025,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
17864,COMM,3110,400,Lecture,3,Katie McDermott,TuTh 12:30pm - 1:45pm,Robertson Hall 225,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
20364,COMM,3110,410,SPS,0,,Th 7:00pm - 8:30pm,Contact Department,09/18/2025 - 09/18/2025,,Th 7:00PM - 8:30PM,Contact Department,11/13/2025 - 11/13/2025,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
17866,COMM,3110,500,Lecture,3,Katie McDermott,TuTh 2:00pm - 3:15pm,Robertson Hall 225,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
20365,COMM,3110,510,SPS,0,,Th 7:00pm - 8:30pm,Contact Department,09/18/2025 - 09/18/2025,,Th 7:00PM - 8:30PM,Contact Department,11/13/2025 - 11/13/2025,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
17869,COMM,3110,600,Lecture,3,Jasmine Wang,TuTh 11:00am - 12:15pm,Robertson Hall 258,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Intermediate Accounting I,,Open,0,32,0,"Intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and of the processes through which these principles evolve. Focuses on important areas in financial accounting, including accounting for leases, pensions, and income taxes. Prerequisite: COMM 2020 or instructor permission.",,
