ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
10774,BIOL,3410,101,Laboratory,0,Ann Massey,motuwethfr 12:00pm - 3:00pm,TBA,06/16/2025 - 08/07/2025,Ann Massey,sa 12:00pm - 3:00pm,TBA,06/28/2025 - 06/28/2025,,,,,,,,,Human Anatomy and Physiology I,,Open,15,20,0,"This course, the first in a two-course sequence, is an introduction to the structure and function of the human body. Review of the structure and physiology of cells and tissues leads to in-depth study of the musculoskeletal and nervous systems. Control mechanisms and the contributions of each system to overall homeostasis are emphasized.",Living Systems,
10775,BIOL,3410,102,Laboratory,0,Ann Massey,motuwethfr 12:00pm - 3:00pm,TBA,06/16/2025 - 08/07/2025,Ann Massey,sa 12:00pm - 3:00pm,TBA,06/28/2025 - 06/28/2025,,,,,,,,,Human Anatomy and Physiology I,,Open,0,20,0,"This course, the first in a two-course sequence, is an introduction to the structure and function of the human body. Review of the structure and physiology of cells and tissues leads to in-depth study of the musculoskeletal and nervous systems. Control mechanisms and the contributions of each system to overall homeostasis are emphasized.",Living Systems,
12424,BIOL,4754,001,Laboratory,3,"Christian Cox, Albert Chung",motuwethfr 8:00am - 5:00pm,Mtn Lake Biological Station,05/26/2025 - 06/13/2025,,,,,,,,,,,,,Field Herpetology,,Closed,11,11,0,"We will focus on the ecology and evolution of reptiles and amphibians, leveraging their diversity in the southeastern US. In both the field and laboratory, we will study 1) the evolutionary relationships among reptiles and amphibians, 2) key evolutionary innovations that characterize each major lineage, 3) reptile and amphibian systems in ecological and evolutionary research, and 4) location and identification of reptiles and amphibians.",Living Systems,
12425,BIOL,4755,001,Laboratory,3,David Neely,motuwethfr 8:00am - 5:00pm,Mtn Lake Biological Station,06/23/2025 - 07/11/2025,,,,,,,,,,,,,Field Biology of Fishes,,Open,5,11,0,"MLBS sits on the Eastern Continental Divide providing an incredible diversity of freshwater habitats. Proficiency in ichthyology will be developed through field trips and lab work. Themes include: fish ID; patterns and drivers of diversity; interactions on individual, population, community and ecosystem levels; evolution; and influences of human activities. Students will design and conduct a research project and present at a class symposium.",Living Systems,
12426,BIOL,4758,001,Laboratory,3,To Be Announced,motuwethfr 8:00am - 5:00pm,Mtn Lake Biological Station,07/14/2025 - 08/01/2025,,,,,,,,,,,,,Field Biology of Insects,,Open,4,11,0,"Insects are perhaps the most important animal group on the face of the earth. Their enormous diversity makes them important models for understanding many concepts in biology. Students will observe the bits and pieces of an insect, they will discover how adaptation relates to diversity, and they will learn to identify the major insect groups. Field trips to varied habitats allow students to collect insects and understand their natural history.",,
10903,BIOL,7754,001,Laboratory,3,"Christian Cox, Albert Chung",motuwethfr 8:00am - 5:00pm,Mtn Lake Biological Station,05/26/2025 - 06/13/2025,,,,,,,,,,,,,Field Herpetology,,Open,0,1,0,"We will focus on the ecology and evolution of reptiles and amphibians, leveraging their diversity in the southeastern US. In both the field and laboratory, we will study 1) the evolutionary relationships among reptiles and amphibians, 2) key evolutionary innovations that characterize each major lineage, 3) reptile and amphibian systems in ecological and evolutionary research, and 4) location and identification of reptiles and amphibians.",,
10759,BIOL,7755,001,Laboratory,3,David Neely,motuwethfr 8:00am - 5:00pm,Mtn Lake Biological Station,06/23/2025 - 07/11/2025,,,,,,,,,,,,,Field Biology of Fishes,,Open,0,1,0,"MLBS sits on the Eastern Continental Divide providing an incredible diversity of freshwater habitats. Proficiency in ichthyology will be developed through field trips and lab work. Themes include: fish ID; patterns and drivers of diversity; interactions on individual, population, community and ecosystem levels; evolution; and influences of human activities. Students will design and conduct a research project and present at a class symposium.",,
12427,BIOL,7758,001,Laboratory,3,To Be Announced,motuwethfr 8:00am - 5:00pm,Mtn Lake Biological Station,07/14/2025 - 08/01/2025,,,,,,,,,,,,,Field Biology of Insects,,Open,0,1,0,"Insects are perhaps the most important animal group on the face of the earth. Their enormous diversity makes them important models for understanding many concepts in biology. Students will observe the bits and pieces of an insect, they will discover how adaptation relates to diversity, and they will learn to identify the major insect groups. Field trips to varied habitats allow students to collect insects and understand their natural history.",,
10843,BIOL,9998,001,IND,1 - 12,Ali Guler,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,"Non-Topical Research, Preparation for Doctoral Research",,Open,0,10,0,"For doctoral research, taken before a dissertation director has been selected.",,
11017,BIOL,9999,001,IND,1 - 12,Mark Beenhakker,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11018,BIOL,9999,002,IND,1 - 12,Alan Bergland,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11019,BIOL,9999,003,IND,1 - 12,Edmund Brodie,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11020,BIOL,9999,004,IND,1 - 12,John Campbell,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11021,BIOL,9999,005,IND,1 - 12,Jianhua Cang,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11022,BIOL,9999,006,IND,1 - 12,Barry Condron,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11023,BIOL,9999,007,IND,1 - 12,Robert Cox,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11024,BIOL,9999,008,IND,1 - 12,Christopher Deppmann,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11025,BIOL,9999,009,IND,1 - 12,Charles Farber,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11026,BIOL,9999,010,IND,1 - 12,Laura Galloway,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11027,BIOL,9999,011,IND,1 - 12,Amanda Gibson,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11028,BIOL,9999,012,IND,1 - 12,Ali Guler,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11029,BIOL,9999,013,IND,1 - 12,Jennifer Guler,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11030,BIOL,9999,014,IND,1 - 12,Jeffrey Smith,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11031,BIOL,9999,015,IND,1 - 12,To Be Announced,tba,TBA,TBA,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11032,BIOL,9999,016,IND,1 - 12,Sarah Kucenas,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11033,BIOL,9999,017,IND,1 - 12,Saurabh Kulkarni,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11034,BIOL,9999,018,IND,1 - 12,Tracy Larson,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11035,BIOL,9999,019,IND,1 - 12,Xiaorong Liu,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11036,BIOL,9999,020,IND,1 - 12,Xiaowei Lu,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11037,BIOL,9999,021,IND,1 - 12,Dan McIntyre,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11038,BIOL,9999,022,IND,1 - 12,Eyleen O'Rourke,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11039,BIOL,9999,023,IND,1 - 12,Ariel Pani,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11040,BIOL,9999,024,IND,1 - 12,David Parichy,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11041,BIOL,9999,025,IND,1 - 12,To Be Announced,tba,TBA,TBA,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11042,BIOL,9999,026,IND,1 - 12,Sarah Siegrist,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11043,BIOL,9999,027,IND,1 - 12,Michael Timko,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11044,BIOL,9999,028,IND,1 - 12,Melanie Worley,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11045,BIOL,9999,029,IND,1 - 12,Martin Wu,tba,TBA,05/19/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,50,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11749,BIOP,9999,001,IND,1 - 12,Ilya Levental,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11750,BIOP,9999,002,IND,1 - 12,Peter Kasson,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11728,BIOP,9999,003,IND,1 - 12,Lukas Tamm,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11729,BIOP,9999,004,IND,1 - 12,Jochen Zimmer,mo 1:00am - 1:50am,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11730,BIOP,9999,005,IND,1 - 12,Owen Pornillos,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11731,BIOP,9999,006,IND,1 - 12,Huiwang Ai,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11732,BIOP,9999,007,IND,1 - 12,Andreas Gahlmann,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11733,BIOP,9999,008,IND,1 - 12,Edward Egelman,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11810,BIOP,9999,009,IND,1 - 12,Ahmad Jomaa,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11811,BIOP,9999,010,IND,1 - 12,Gloria Sheynkman,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11855,BIOP,9999,011,IND,1 - 12,Linda Columbus,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
11856,BIOP,9999,012,IND,1 - 12,Ling Qi,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral research, taken under the supervision of a dissertation director.",,
10036,BME,3080,001,Lecture,4,Timothy Allen,motuwethfr 9:30am - 3:00pm,TBA,05/19/2025 - 06/13/2025,,,,,,,,,,,,,Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS),,Open,2,32,0,"A year-long course integrating concepts and skills from prior courses to formulate and solve problems in biomedical systems, including experimental design, performance and analysis. Testing in tissues/cells & manipulation of molecular constituents to determine structural and functional characteristics for design of therapeutic or measurement systems. Methods incl biochemical, physiological, cell biology, mechanical, electrical and computer, systems, chemical, imaging, and other approaches. Prerequisite: 3rd and 4th Year standing in Biomedical Engineering major",,
10548,BME,4995,001,IND,1 - 3,Jeffrey Saucerman,tba,TBA,05/19/2025 - 06/13/2025,,,,,,,,,,,,,Biomedical Engineering Advanced Projects,,Open,0,30,0,"A year-long research project in biomedical engineering conducted in consultation with a department faculty advisor; usually related to ongoing faculty research. Includes the design, execution, and analysis of experimental laboratory work and computational or theoretical computer analysis of a problem. Requires a comprehensive report of the results. Prerequisite: third- or fourth-year standing, and instructor permission.",,
